epoch,pod,cpu_percent
1786137055,"redis-cluster-0",0.7741506476743474
1786137060,"redis-cluster-0",0.7741506476743474
1786137065,"redis-cluster-0",0.6394452719932249
1786137070,"redis-cluster-0",0.7573972741549566
1786137075,"redis-cluster-0",0.6561080120246339
1786137080,"redis-cluster-0",0.7621605053893116
1786137085,"redis-cluster-0",0.7651830581479817
1786137090,"redis-cluster-0",0.7651830581479817
1786137095,"redis-cluster-0",0.7715670720960103
1786137100,"redis-cluster-0",0.7715670720960103
1786137105,"redis-cluster-0",0.7761867170069732
1786137110,"redis-cluster-0",0.7870128994560653
1786137115,"redis-cluster-0",0.7870128994560653
1786137120,"redis-cluster-0",0.7810898622941731
1786137125,"redis-cluster-0",0.7854840718322532
1786137130,"redis-cluster-0",0.7854840718322532
1786137135,"redis-cluster-0",0.6740827933446439
1786137140,"redis-cluster-0",0.7756033215118955
1786137145,"redis-cluster-0",0.7756033215118955
1786137150,"redis-cluster-0",0.7756033215118955
1786137155,"redis-cluster-0",0.7690928712754094
1786137160,"redis-cluster-0",0.766679164857726
1786137165,"redis-cluster-0",0.7680430528375155
1786137170,"redis-cluster-0",0.7680430528375155
1786137175,"redis-cluster-0",0.7689175635537576
1786137180,"redis-cluster-0",0.7662823430763505
1786137185,"redis-cluster-0",0.7662823430763505
1786137190,"redis-cluster-0",0.7718017132425535
1786137195,"redis-cluster-0",0.7718017132425535
1786137200,"redis-cluster-0",0.7770034736099799
1786137205,"redis-cluster-0",0.7693447247196105
1786137210,"redis-cluster-0",0.7693447247196104
1786137215,"redis-cluster-0",0.7693447247196104
1786137220,"redis-cluster-0",0.7686093792355068
1786137225,"redis-cluster-0",0.7633776316569503
1786137230,"redis-cluster-0",0.7633776316569503
1786137235,"redis-cluster-0",0.7538899988246269
1786137240,"redis-cluster-0",0.750023843586167
1786137245,"redis-cluster-0",0.750023843586167
1786137250,"redis-cluster-0",0.7507542742206177
1786137255,"redis-cluster-0",0.7507542742206176
1786137260,"redis-cluster-0",0.7439799361604372
1786137265,"redis-cluster-0",0.6055430064088977
1786137270,"redis-cluster-0",0.739672305847954
1786137275,"redis-cluster-0",0.6239774214660474
1786137280,"redis-cluster-0",0.6239774214660474
1786137285,"redis-cluster-0",0.4965191297823225
1786137290,"redis-cluster-0",0.4965191297823225
1786137295,"redis-cluster-0",0.4965191297823225
1786137300,"redis-cluster-0",0.3449933374565982
1786137305,"redis-cluster-0",0.3474175138219976
1786137310,"redis-cluster-0",0.23354337665972683
1786137315,"redis-cluster-0",0.23354337665972683
1786137320,"redis-cluster-0",0.2239302866330907
1786137325,"redis-cluster-0",0.2239302866330907
1786137330,"redis-cluster-0",0.2239302866330907
1786137335,"redis-cluster-0",0.21145876761448873
1786137340,"redis-cluster-0",0.21145876761448873
1786137345,"redis-cluster-0",0.17513667326727164
1786137350,"redis-cluster-0",0.21033683758844474
1786137355,"redis-cluster-0",0.21033683758844474
1786136475,"redis-cluster-1",0.1801793070025894
1786136480,"redis-cluster-1",0.18459657252122877
1786136485,"redis-cluster-1",0.1876891857614192
1786136490,"redis-cluster-1",0.1876891857614192
1786136495,"redis-cluster-1",0.18271542892483372
1786136500,"redis-cluster-1",0.18331342927072786
1786136505,"redis-cluster-1",0.18331342927072786
1786136510,"redis-cluster-1",0.15180948883864268
1786136515,"redis-cluster-1",0.1824893950395639
1786136520,"redis-cluster-1",0.17677884478395145
1786136525,"redis-cluster-1",0.17677884478395145
1786136530,"redis-cluster-1",0.1769977769978267
1786136535,"redis-cluster-1",0.1769977769978267
1786136540,"redis-cluster-1",0.17938279711113983
1786136545,"redis-cluster-1",0.17938279711113983
1786136550,"redis-cluster-1",0.17702697756139443
1786136555,"redis-cluster-1",0.17492318006572136
1786136560,"redis-cluster-1",0.17492318006572136
1786136565,"redis-cluster-1",0.17492318006572136
1786136570,"redis-cluster-1",0.178335377732773
1786136575,"redis-cluster-1",0.1786913649449554
1786136580,"redis-cluster-1",0.1786913649449554
1786136585,"redis-cluster-1",0.17717945656440956
1786136590,"redis-cluster-1",0.17937105951120724
1786136595,"redis-cluster-1",0.17937105951120724
1786136600,"redis-cluster-1",0.17728179168600208
1786136605,"redis-cluster-1",0.17728179168600208
1786136610,"redis-cluster-1",0.1728886018332739
1786136615,"redis-cluster-1",0.1728886018332739
1786136620,"redis-cluster-1",0.1744380181223597
1786136625,"redis-cluster-1",0.1744380181223597
1786136630,"redis-cluster-1",0.1757191316144925
1786136635,"redis-cluster-1",0.1757191316144925
1786136640,"redis-cluster-1",0.1757191316144925
1786136645,"redis-cluster-1",0.17777853771952182
1786136650,"redis-cluster-1",0.17777853771952182
1786136655,"redis-cluster-1",0.17777853771952182
1786136660,"redis-cluster-1",0.14600995307028228
1786136665,"redis-cluster-1",0.1768204201059021
1786136670,"redis-cluster-1",0.1768204201059021
1786136675,"redis-cluster-1",0.15178313978674
1786136680,"redis-cluster-1",0.17822837487811113
1786136685,"redis-cluster-1",0.17822837487811113
1786136690,"redis-cluster-1",0.1783077416162307
1786136695,"redis-cluster-1",0.1783077416162307
1786136700,"redis-cluster-1",0.17474408521077173
1786136705,"redis-cluster-1",0.17478248627355303
1786136710,"redis-cluster-1",0.17478248627355303
1786136715,"redis-cluster-1",0.1747936304048066
1786136720,"redis-cluster-1",0.17139537457091827
1786136725,"redis-cluster-1",0.17139537457091827
1786136730,"redis-cluster-1",0.17139537457091825
1786136735,"redis-cluster-1",0.1776192380398133
1786136740,"redis-cluster-1",0.18247272126098404
1786136745,"redis-cluster-1",0.18247272126098404
1786136750,"redis-cluster-1",0.269835895801809
1786136755,"redis-cluster-1",0.269835895801809
1786136760,"redis-cluster-1",0.3203306087594734
1786136765,"redis-cluster-1",0.4498034706251659
1786136770,"redis-cluster-1",0.449803470625166
1786136775,"redis-cluster-1",0.5257871302048875
1786136780,"redis-cluster-1",0.6561850888108635
1786136785,"redis-cluster-1",0.6561850888108635
1786136790,"redis-cluster-1",0.67281874966234
1786136795,"redis-cluster-1",0.7314005716617868
1786136800,"redis-cluster-1",0.7314005716617868
1786136805,"redis-cluster-1",0.7455147799654548
1786136810,"redis-cluster-1",0.7501780913206562
1786136815,"redis-cluster-1",0.7501780913206562
1786136820,"redis-cluster-1",0.7346273514055238
1786136825,"redis-cluster-1",0.7377798530387376
1786136830,"redis-cluster-1",0.7311051489896389
1786136835,"redis-cluster-1",0.7311051489896389
1786136840,"redis-cluster-1",0.72933051752611
1786136845,"redis-cluster-1",0.7266762147252238
1786136850,"redis-cluster-1",0.7038026747413033
1786136855,"redis-cluster-1",0.7038026747413033
1786136860,"redis-cluster-1",0.5867250997980876
1786136865,"redis-cluster-1",0.7287680645923373
1786136870,"redis-cluster-1",0.7287680645923373
1786136875,"redis-cluster-1",0.7300156834359185
1786136880,"redis-cluster-1",0.735619584055461
1786136885,"redis-cluster-1",0.735619584055461
1786136890,"redis-cluster-1",0.7436298701300634
1786136895,"redis-cluster-1",0.7445542962785466
1786136900,"redis-cluster-1",0.7445542962785466
1786136905,"redis-cluster-1",0.6163487033719445
1786136910,"redis-cluster-1",0.6279474772339129
1786136915,"redis-cluster-1",0.745268125626485
1786136920,"redis-cluster-1",0.745268125626485
1786136925,"redis-cluster-1",0.7484684635230657
1786136930,"redis-cluster-1",0.7401739452257634
1786136935,"redis-cluster-1",0.7369939559813155
1786136940,"redis-cluster-1",0.7369939559813155
1786136945,"redis-cluster-1",0.7330686075553796
1786136950,"redis-cluster-1",0.7330686075553795
1786136955,"redis-cluster-1",0.7237491858605705
1786136960,"redis-cluster-1",0.727495810918116
1786136965,"redis-cluster-1",0.727495810918116
1786136970,"redis-cluster-1",0.727495810918116
1786136975,"redis-cluster-1",0.7296440962751768
1786136980,"redis-cluster-1",0.7296440962751768
1786136985,"redis-cluster-1",0.7296440962751768
1786136990,"redis-cluster-1",0.7355997725981074
1786136995,"redis-cluster-1",0.7355997725981074
1786137000,"redis-cluster-1",0.7355997725981074
1786137005,"redis-cluster-1",0.7345896224958501
1786137010,"redis-cluster-1",0.742318298009278
1786137015,"redis-cluster-1",0.742318298009278
1786137020,"redis-cluster-1",0.7501803455038163
1786137025,"redis-cluster-1",0.6075022952918696
1786137030,"redis-cluster-1",0.7505730911654566
1786137035,"redis-cluster-1",0.7538440589339853
1786137040,"redis-cluster-1",0.7538440589339853
1786137045,"redis-cluster-1",0.7521920227264428
1786137050,"redis-cluster-1",0.7499023325291658
1786137055,"redis-cluster-1",0.7499023325291658
1786137060,"redis-cluster-1",0.7528205031779154
1786137065,"redis-cluster-1",0.7528205031779154
1786137070,"redis-cluster-1",0.7537467776825322
1786137075,"redis-cluster-1",0.7537467776825322
1786137080,"redis-cluster-1",0.7485112838990493
1786137085,"redis-cluster-1",0.7485112838990493
1786137090,"redis-cluster-1",0.7486198495352642
1786137095,"redis-cluster-1",0.7549595221251455
1786137100,"redis-cluster-1",0.7549595221251455
1786137105,"redis-cluster-1",0.755228816192417
1786137110,"redis-cluster-1",0.755228816192417
1786137115,"redis-cluster-1",0.755228816192417
1786137120,"redis-cluster-1",0.499957500000221
1786137125,"redis-cluster-1",0.7590748858862442
1786137130,"redis-cluster-1",0.7590748858862442
1786137135,"redis-cluster-1",0.7590748858862442
1786137140,"redis-cluster-1",0.7467858857967958
1786137145,"redis-cluster-1",0.7467858857967958
1786137150,"redis-cluster-1",0.7467858857967958
1786137155,"redis-cluster-1",0.7427784061696666
1786137160,"redis-cluster-1",0.7427784061696666
1786137165,"redis-cluster-1",0.6227185641092743
1786137170,"redis-cluster-1",0.7393019110577567
1786137175,"redis-cluster-1",0.7393019110577567
1786137180,"redis-cluster-1",0.7393019110577567
1786137185,"redis-cluster-1",0.6094537366233156
1786137190,"redis-cluster-1",0.7461883049355283
1786137195,"redis-cluster-1",0.7461883049355283
1786137200,"redis-cluster-1",0.7421540150492049
1786137205,"redis-cluster-1",0.7421540150492049
1786137210,"redis-cluster-1",0.7421540150492049
1786137215,"redis-cluster-1",0.7410901291164927
1786137220,"redis-cluster-1",0.7410901291164927
1786137225,"redis-cluster-1",0.740725750657306
1786137230,"redis-cluster-1",0.6297088551013185
1786137235,"redis-cluster-1",0.735133062351356
1786137240,"redis-cluster-1",0.7320854566836736
1786137245,"redis-cluster-1",0.7320854566836736
1786137250,"redis-cluster-1",0.7327547718779316
1786137255,"redis-cluster-1",0.7427232318887571
1786137260,"redis-cluster-1",0.6508723991132159
1786137265,"redis-cluster-1",0.7457101601470254
1786137270,"redis-cluster-1",0.6523622480819005
1786137275,"redis-cluster-1",0.6322478516508592
1786137280,"redis-cluster-1",0.6322478516508592
1786137285,"redis-cluster-1",0.49350137673215955
1786137290,"redis-cluster-1",0.49350137673215955
1786137295,"redis-cluster-1",0.49350137673215955
1786137300,"redis-cluster-1",0.28582589753245624
1786137305,"redis-cluster-1",0.28582589753245624
1786137310,"redis-cluster-1",0.28582589753245624
1786137315,"redis-cluster-1",0.20249159533628983
1786137320,"redis-cluster-1",0.20249159533628983
1786137325,"redis-cluster-1",0.20227969778573918
1786137330,"redis-cluster-1",0.19782820176065732
1786137335,"redis-cluster-1",0.19782820176065732
1786137340,"redis-cluster-1",0.16085411085159051
1786137345,"redis-cluster-1",0.19318667288681066
1786137350,"redis-cluster-1",0.19318667288681066
1786137355,"redis-cluster-1",0.19318667288681066
1786136475,"redis-cluster-2",0.20072463768108273
1786136480,"redis-cluster-2",0.16639068840573354
1786136485,"redis-cluster-2",0.1979859820974481
1786136490,"redis-cluster-2",0.19798598209744808
1786136495,"redis-cluster-2",0.19619303750183756
1786136500,"redis-cluster-2",0.1959792504322469
1786136505,"redis-cluster-2",0.1959792504322469
1786136510,"redis-cluster-2",0.19479623824451228
1786136515,"redis-cluster-2",0.16197226044931928
1786136520,"redis-cluster-2",0.19493515332555236
1786136525,"redis-cluster-2",0.19530867835571286
1786136530,"redis-cluster-2",0.19530867835571286
1786136535,"redis-cluster-2",0.19620181862076763
1786136540,"redis-cluster-2",0.19620181862076758
1786136545,"redis-cluster-2",0.19649721369276205
1786136550,"redis-cluster-2",0.1981699051062724
1786136555,"redis-cluster-2",0.1981699051062724
1786136560,"redis-cluster-2",4.206278551066809
1786136565,"redis-cluster-2",4.963079196945483
1786136570,"redis-cluster-2",7.854770023637041
1786136575,"redis-cluster-2",7.854770023637041
1786136580,"redis-cluster-2",13.014612966012995
1786136585,"redis-cluster-2",13.014612966012995
1786136590,"redis-cluster-2",13.014612966012995
1786136595,"redis-cluster-2",18.27198650466575
1786136600,"redis-cluster-2",18.27198650466575
1786136605,"redis-cluster-2",16.105804437899078
1786136610,"redis-cluster-2",18.72989617324238
1786136615,"redis-cluster-2",18.72989617324238
1786136620,"redis-cluster-2",18.791718505032133
1786136625,"redis-cluster-2",18.660646895374455
1786136630,"redis-cluster-2",18.602751919548826
1786136635,"redis-cluster-2",18.361943859270053
1786136640,"redis-cluster-2",18.35277612224952
1786136645,"redis-cluster-2",18.35277612224952
1786136650,"redis-cluster-2",18.334569909175688
1786136655,"redis-cluster-2",18.052115728723102
1786136660,"redis-cluster-2",18.052115728723102
1786136665,"redis-cluster-2",18.30095142714064
1786136670,"redis-cluster-2",18.29156288329071
1786136675,"redis-cluster-2",18.29156288329071
1786136680,"redis-cluster-2",18.29156288329071
1786136685,"redis-cluster-2",18.460793815848774
1786136690,"redis-cluster-2",18.460793815848774
1786136695,"redis-cluster-2",18.523003010865143
1786136700,"redis-cluster-2",18.523003010865143
1786136705,"redis-cluster-2",18.438094662081593
1786136710,"redis-cluster-2",18.252075186073107
1786136715,"redis-cluster-2",18.252075186073107
1786136720,"redis-cluster-2",18.274766865733472
1786136725,"redis-cluster-2",14.741779487167783
1786136730,"redis-cluster-2",18.301023550724523
1786136735,"redis-cluster-2",18.301023550724526
1786136740,"redis-cluster-2",18.29206637082768
1786136745,"redis-cluster-2",14.769765848156736
1786136750,"redis-cluster-2",18.303576315461918
1786136755,"redis-cluster-2",18.701892938897576
1786136760,"redis-cluster-2",18.701892938897576
1786136765,"redis-cluster-2",18.853326455324318
1786136770,"redis-cluster-2",19.134560451839693
1786136775,"redis-cluster-2",19.134560451839693
1786136780,"redis-cluster-2",19.66091901281502
1786136785,"redis-cluster-2",19.296718457300347
1786136790,"redis-cluster-2",19.296718457300347
1786136795,"redis-cluster-2",19.296718457300347
1786136800,"redis-cluster-2",12.839466251893192
1786136805,"redis-cluster-2",12.839466251893192
1786136810,"redis-cluster-2",12.839466251893192
1786136815,"redis-cluster-2",9.124554968855957
1786136820,"redis-cluster-2",5.928682580746463
1786136825,"redis-cluster-2",5.928682580746463
1786136830,"redis-cluster-2",0.7341619633457905
1786136835,"redis-cluster-2",0.7341619633457905
1786136840,"redis-cluster-2",0.7341619633457905
1786136845,"redis-cluster-2",0.7153854601360544
1786136850,"redis-cluster-2",0.7153854601360544
1786136855,"redis-cluster-2",0.7153854601360544
1786136860,"redis-cluster-2",0.58654977858968
1786136865,"redis-cluster-2",0.7338471760794771
1786136870,"redis-cluster-2",0.6385673125874471
1786136875,"redis-cluster-2",0.7365025745899363
1786136880,"redis-cluster-2",0.7426832343702641
1786136885,"redis-cluster-2",0.7426832343702641
1786136890,"redis-cluster-2",0.6341731757354035
1786136895,"redis-cluster-2",0.7466228467814836
1786136900,"redis-cluster-2",0.7466228467814836
1786136905,"redis-cluster-2",0.737243314485159
1786136910,"redis-cluster-2",0.737243314485159
1786136915,"redis-cluster-2",0.737243314485159
1786136920,"redis-cluster-2",0.7390209512899905
1786136925,"redis-cluster-2",0.7390209512899905
1786136930,"redis-cluster-2",0.7390209512899905
1786136935,"redis-cluster-2",0.6024664197389634
1786136940,"redis-cluster-2",0.7446360593751672
1786136945,"redis-cluster-2",0.7446360593751672
1786136950,"redis-cluster-2",0.7454146975000532
1786136955,"redis-cluster-2",0.7464499515802452
1786136960,"redis-cluster-2",0.7464499515802452
1786136965,"redis-cluster-2",0.7299180143249889
1786136970,"redis-cluster-2",0.7299180143249889
1786136975,"redis-cluster-2",0.7299180143249889
1786136980,"redis-cluster-2",0.7350312138728466
1786136985,"redis-cluster-2",0.7350312138728466
1786136990,"redis-cluster-2",0.7374322008444104
1786136995,"redis-cluster-2",0.7334482929731526
1786137000,"redis-cluster-2",0.7334482929731526
1786137005,"redis-cluster-2",0.6165651580624033
1786137010,"redis-cluster-2",0.7481247833622546
1786137015,"redis-cluster-2",0.7481247833622546
1786137020,"redis-cluster-2",0.7547660736797821
1786137025,"redis-cluster-2",0.7525856851449129
1786137030,"redis-cluster-2",0.7525856851449129
1786137035,"redis-cluster-2",0.7528482105845398
1786137040,"redis-cluster-2",0.7551375014032701
1786137045,"redis-cluster-2",0.7551375014032701
1786137050,"redis-cluster-2",0.6500250761048891
1786137055,"redis-cluster-2",0.7664611736811318
1786137060,"redis-cluster-2",0.7664611736811318
1786137065,"redis-cluster-2",0.7590289371173843
1786137070,"redis-cluster-2",0.7537980626102071
1786137075,"redis-cluster-2",0.7537980626102071
1786137080,"redis-cluster-2",0.7567194150386649
1786137085,"redis-cluster-2",0.7567194150386649
1786137090,"redis-cluster-2",0.7567194150386649
1786137095,"redis-cluster-2",0.7505363760482299
1786137100,"redis-cluster-2",0.7594532529254082
1786137105,"redis-cluster-2",0.7594532529254082
1786137110,"redis-cluster-2",0.7686609686610337
1786137115,"redis-cluster-2",0.7676781058121837
1786137120,"redis-cluster-2",0.7676781058121837
1786137125,"redis-cluster-2",0.7648341503087925
1786137130,"redis-cluster-2",0.7648341503087925
1786137135,"redis-cluster-2",0.7648341503087925
1786137140,"redis-cluster-2",0.49626749999987396
1786137145,"redis-cluster-2",0.7656559271046107
1786137150,"redis-cluster-2",0.7656559271046107
1786137155,"redis-cluster-2",0.7656559271046107
1786137160,"redis-cluster-2",0.7659055856290249
1786137165,"redis-cluster-2",0.7630962491852459
